03-04-2016@20:03:05.797 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@20:03:05.798 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@20:03:05.798 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Step[com.workflow.impl.steps.CopyImageStep] finished
03-04-2016@22:11:37.053 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@22:11:37.057 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@22:11:37.060 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@22:11:37.061 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@22:11:37.061 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@22:11:37.061 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@22:11:37.061 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Step[com.workflow.impl.steps.ReadSizeStep] finished
03-04-2016@22:11:37.061 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency[class com.workflow.impl.steps.ReadExtensionStep] to finish.
03-04-2016@22:11:41.062 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@22:11:41.062 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@22:11:41.062 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@22:11:41.062 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@22:11:41.063 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@22:11:41.063 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$1 - Step[com.workflow.impl.steps.CopyImageStep] finished
03-04-2016@23:25:59.890 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@23:25:59.893 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
